458	GI_CHANGEITEMSLOT_ACK
459	GC_CHANGECHANNEL_REQ
460	GC_CHANGECHANNEL_ACK
461	GS_USE_PAPERCODEGIFT_REQ
462	GS_USE_PAPERCODEGIFT_ACK
463	GS_ENTERPAPERCODEGIFT_NOTIFY
464	GS_USE_PAPERCODEGIFT_IGNORE_DUPLICATED_ITEM_REQ
465	GS_USE_PAPERCODEGIFT_IGNORE_DUPLICATED_ITEM_ACK
466	GI_CHANGE_SKILLITEMSLOT_REQ
467	GI_CHANGE_SKILLITEMSLOT_ACK
468	GS_BUY_HUKUBUKURO_REQ
469	GS_BUY_HUKUBUKURO_ACK
470	GS_GET_HUKUBUKURO_REQ
471	GS_GET_HUKUBUKURO_ACK
472	GL_GAMECENTER_REC_REQ
473	GL_GAMECENTER_REC_ACK
474	GG_GAMECENTER_GAME_START_REQ
475	GG_GAMECENTER_GAME_START_ACK
476	GG_GAMECENTER_GAME_END_REQ
477	GG_GAMECENTER_GAME_END_ACK
478	GG_GAMECENTER_GAME_PLAY_CHECK_REQ
479	GG_GAMECENTER_GAME_PLAY_CHECK_ACK
480	GG_GAMECENTER_RANKING_REQ
481	GG_GAMECENTER_RANKING_ACK
482	GL_GAMECENTER_COIN_CHANGED_ACK
483	GG_GAMECENTER_GAME_START_OK_REQ
484	GG_GAMECENTER_GAME_START_OK_ACK
485	GL_GET_GAMEROOM_PROGRESSTIME_REQ
486	GL_GET_GAMEROOM_PROGRESSTIME_ACK
560	GV_VIEWER_BASE
561	GV_ROOMDUMP_REQ
562	GV_ROOMDUMP_ACK
563	GV_USERDUMP_REQ
564	GV_USERDUMP_ACK
565	GV_AUTHORIZE_REQ
566	GV_AUTHORIZE_ACK
567	GV_HACKBLOCK_REQ
568	GV_HACKBLOCK_ACK
569	GV_HACKCLEAR_REQ
570	GV_HACKCLEAR_ACK
571	GV_TEST_REQ
572	GV_TEST_ACK
580	GC_CLAN_BASE
581	GC_CLAN_START_REQ
582	GC_CLAN_START_ACK
583	GC_CLAN_PROTOCOL_REQ
584	GC_CLAN_PROTOCOL_ACK
585	GC_CLAN_CREATE_REQ
586	GC_CLAN_CREATE_ACK
587	GC_CLAN_GAMEEND_RESULT_NOTIFY
680	GL_LOGIN_BASE
681	GL_LOGIN_ACK
682	GL_LOGIN_REQ
683	GL_SERVERLIST_NOTICE
684	GL_LOGIN_DUPLICATE
685	GL_TUTORIALINDEX_REQ
686	GL_TUTORIALINDEX_ACK
687	GL_TUTORIAL_START
688	GL_TUTORIAL_END
689	GL_TUTORIAL_INDEX_SET_REQ
690	GL_TUTORIAL_INDEX_SET_ACK
691	GL_ITEM_MODIFY_NOTIFIER
692	GG_CP_TERMINATE_APP
693	GL_TCPCONNSUCC
694	GL_ACCOUNTCONNSUCC
695	GS_BUY_ONCEITEM_REQ
696	GS_BUY_ONCEITEM_ACK
697	GG_CHEATER_REPORT_REQ
698	GP_ENTER_PEPACHI_REQ
699	GP_ENTER_PEPACHI_ACK
700	GP_START_GAME_REQ
701	GP_START_GAME_ACK
702	GP_PEPACHI_LIST_REQ
703	GP_PEPACHI_LIST_ACK
704	GL_LEVEL_KILL_LIMIT_REQ
705	GL_LEVEL_KILL_LIMIT_ACK
706	GL_BILLTOKEN_REQ
707	GL_BILLTOKEN_ACK
708	GL_CHECKCASHPG_REQ
709	GL_CHECKCASHPG_ACK
710	GL_RESERVECHANGENICK_REQ
711	GL_RESERVECHANGENICK_ACK
712	GR_NOSKILL_REQ
713	GR_NOSKILL_ACK
714	GG_INVALIDWPDATA_REQ
715	GG_INVALIDWPDATA_ACK
716	GG_CHANGEWPQUICKSLOT_REQ
717	GG_CHANGEWPQUICKSLOT_ACK
718	GR_START_VOTING_REQ
719	GR_START_VOTING_ACK
720	GR_START_VOTING
721	GR_DO_VOTING
722	GR_VOTING_RESULT
723	GR_END_RESULT
724	GL_COMBISKILLITEM_REQ
725	GL_COMBISKILLITEM_ACK
726	GG_OBSERVERCHAT_REQ
727	GG_OBSERVERCHAT_ACK
728	GR_OBSERVERCHAT_REQ
729	GR_OBSERVERCHAT_ACK
730	GG_GETPULP_REQ
731	GG_GETPULP_ACK
732	GG_DROPPULP_ACK
733	GG_SPAWNPULP_REQ
734	GG_SPAWNPULP_ACK
735	GG_RESPAWNPULP_ACK
736	GG_PULPSTEAL_REQ
737	GG_DESTROY_START_REQ
738	GG_DESTROY_START_ACK
739	GG_DESTROY_SUCC_REQ
740	GG_DESTROY_SUCC_ACK
741	GG_DESTROY_FAIL_REQ
742	GG_DESTROY_FAIL_ACK
743	GG_TIMEOVER_CHANGE
744	GG_MAGIC_GAUGE_CHANGE
745	GG_DEFENSE_REWARD_NOTICE
746	GG_PNR_RESPON_REQ
747	GG_PNR_RESPON_ACK
748	GR_SELECTRANDOMMAP_ACK
749	GG_GIMMICK_DAMAGE_REQ
750	GG_GIMMICK_DAMAGE_ACK
751	GG_GIMMICK_RESPON_ACK
752	GG_MAPINFO_RELOAD_REQ
753	GG_GIMMICKINFO
754	GG_PNR_OB_MODE_END
755	GG_SYNC_TIME
756	GL_CLAN_TNMT_RECEIPT_REQ
757	GL_CLAN_TNMT_RECEIPT_ACK
758	GL_CLAN_TNMT_RECEIPT_CANCEL_REQ
759	GL_CLAN_TNMT_RECEIPT_CANCEL_ACK
760	GC_CLAN_TNMT_RECEIPT_OK_NOTICE_ACK
761	GC_CLAN_TNMT_RECEIPT_CANCEL_NOTICE_ACK
762	GL_CLAN_TNMT_CURRENT_STATE_NOTICE_REQ
763	GL_CLAN_TNMT_CURRENT_STATE_NOTICE_ACK
764	GL_CLAN_TNMT_ENTERROOM_REQ
765	GL_CLAN_TNMT_ENTERROOM_ACK
766	GL_CLAN_TNMT_ROUND_END_NOTIFY
767	GL_CLAN_TNTM_AWARD_INFO_REQ
768	GL_CLAN_TNTM_AWARD_INFO_ACK
769	GR_CLAN_TNMT_ROUND_START_COUNTER
770	GL_CLAN_TNMT_CHANGE_STATE_START_COUNTER
771	GL_CLAN_TNMT_ALL_INFO_REQ
772	GL_CLAN_TNMT_ALL_INFO_ACK
773	MASTER_RELOAD_TNMT_REQ
774	MASTER_RELOAD_TNMT_ACK
775	GL_CLAN_TNMT_BROADCAST_TNMT_STATE_NOTIFY
776	GL_CLAN_TNMT_CLANREC_REQ
777	GL_CLAN_TNMT_CLANREC_ACK
778	GR_CLAN_TNMT_PREVENT_ENTER_ROOM_NOTIFY
779	GL_CLAN_TNMT_CHANGE_CLAN_INFO_NOTIFY
780	GS_GET_PRESENTPACKAGE_REQ
781	GS_GET_PRESENTPACKAGE_ACK
782	GL_RECEIVE_NEW_MSG
783	GL_NEW_MSG_COUNT_REQ
784	GL_NEW_MSG_COUNT_ACK
785	GL_FRIEND_ADD_PROCESS_REQ
786	GL_FRIEND_ADD_PROCESS_ACK
787	GL_RACKINGWEB_TOKEN_REQ
788	GL_RACKINGWEB_TOKEN_ACK
789	MASTER_TEST_COMMAND_REQ
790	MASTER_TEST_COMMAND_ACK
791	GL_VOICEITEMSLOT_REQ
792	GL_VOICEITEMSLOT_ACK
793	GI_VOICEITEMSLOT_ALL_REQ
794	GI_VOICEITEMSLOT_ALL_ACK
795	GI_CHANGE_VOICEITEMSLOT_REQ
796	GI_CHANGE_VOICEITEMSLOT_ACK
797	SECURITY_AHNLAB_RESPONSE_REQ
798	SECURITY_AHNLAB_RESPONSE_ACK
799	GT_CRITICAL_ERROR_REPORT
800	MASTER_XTRAP_RELOAD
801	GT_WEAPON_ERROR_REPORT
802	GS_DESTROYITEM_REQ
803	GS_DESTROYITEM_ACK
804	MASTER_RELOAD_HIDDEN_ITEM_LIST_REQ
805	MASTER_RELOAD_HIDDEN_ITEM_LIST_ACK
806	GS_HIDDEN_ITEM_LIST_REQ
807	GS_HIDDEN_ITEM_LIST_ACK
808	GS_GET_RECOMMENDSET_INFO_REQ
809	GS_GET_RECOMMENDSET_INFO_ACK
810	GS_HIDDENMAP_LIST_ACK
811	GR_PROBABILITY_APPLY_NOTIFY
812	MASTER_SPECIAL_ABILITY_ITEMSLOT_PROBABILITY_APPLY_REQ
813	MASTER_SPECIAL_ABILITY_ITEMSLOT_PROBABILITY_APPLY_ACK
814	MASTER_CHECK_BOMB_CHEATER_APPLY_REQ
815	MASTER_CHECK_BOMB_CHEATER_APPLY_ACK
816	GL_ADDICTION_PREVENT_ALARM
817	GC_NPGAMEGUARD_QUERY_REQ
818	GC_NPGAMEGUARD_QUERY_ACK
819	MASTER_CHECK_NPGAMEGUARD_QUERY_REQ
820	GG_CHATTING_PENALTY_REPORT_REQ
821	GG_CHATTING_PENALTY_REPORT_ACK
822	MASTER_CHAT_BAN_REQ
823	MASTER_CHAT_BAN_ACK
824	MASTER_USERLIST_REQ
825	MASTER_LOBBY_USERLIST_ACK
826	MASTER_ROOM_USERLIST_ACK
830	MASTER_CHAT_FORCE_BAN_REQ
831	MASTER_RESET_PACKET_DELAY_ALLOW_TIME_SEC_REQ
832	MASTER_RESET_PACKET_DELAY_ALLOW_TIME_SEC_ACK
833	GG_NETWORKERROR_NOTIFY
834	GL_DATA_RECV_COMPLETED_REQ
835	GL_DATA_RECV_COMPLETED_ACK
836	GL_SHOUTCHAT_REQ
837	GL_SHOUTCHAT_ACK
838	GR_CLAN_JOIN_RECOMMAND_REQUEST_REQ
839	GR_CLAN_JOIN_RECOMMAND_REQUEST_ACK
840	GR_CLAN_JOIN_RECOMMAND_REQUESTED_REQ
841	MASTER_SETALL_EVENTEXP_REQ
842	MASTER_SETALL_EVENTEXP_ACK
843	MASTER_SETALL_EVENTPAGE_REQ
844	MASTER_SETALL_EVENTPAGE_ACK
845	MASTER_VIEWALL_EVENTSTATE_REQ
846	MASTER_VIEWALL_EVENTSTATE_ACK
847	GR_NETCAFEWEAPONINFO_NOTIFY
848	GR_NETCAFEWEAPON_DISABLE_NOTIFY
849	MASTER_TNMT_VIEW_STATE_REQ
850	MASTER_TNMT_VIEW_STATE_ACK
855	GL_MYWAREHOUSEINFO_REQ
856	GL_MYWAREHOUSEINFO_ACK
857	GL_MYWAREHOUSEITEMLIST_REQ
858	GL_MYWAREHOUSEITEMLIST_ACK
859	GL_PUSH_TO_WAREHOUSE_REQ
860	GL_PUSH_TO_WAREHOUSE_ACK
861	GL_POP_TO_WAREHOSUE_REQ
862	GL_POP_TO_WAREHOSUE_ACK
863	GL_CHANGED_WAREHOUSEINFO_ACK
864	GL_SERVER_DATETIME_REQ
865	GL_SERVER_DATETIME_ACK
866	GQ_QUEST_LIST_ACK
867	GQ_QUEST_ACCEPT_REQ
868	GQ_QUEST_ACCEPT_ACK
869	GQ_QUEST_CANCEL_REQ
870	GQ_QUEST_CANCEL_ACK
871	GQ_QUEST_SUCCESS_REQ
872	GQ_QUEST_SUCCESS_ACK
873	GQ_QUEST_COMPLETE_REQ
874	GQ_QUEST_COMPLETE_ACK
875	GQ_QUEST_CHANGEDSTATE_ACK
876	GQ_QUEST_ACCEPT_DAILY_REQ
877	GQ_QUEST_ACCEPT_DAILY_ACK
878	GQ_QUEST_USER_COMPLETE_HONOR_REQ
879	GQ_QUEST_USER_COMPLETE_HONOR_ACK
881	GQ_QUEST_CURRENTITEMQUEST_ACK
882	GP_CHPLAYTIMEC_ACK
883	MASTER_FIND_USER_REQ
884	MASTER_FIND_USER_ACK
885	MASTER_PLAY_WITH_REQ
886	MASTER_PLAY_WITH_ACK
887	GX_XIGNCODE_DATA_REQ
888	GX_XIGNCODE_DATA_ACK
889	GX_XIGNCODE_DATA_BAN_NOTIFY
890	GC_QUERY_CLANRANKING_REQ
891	GC_QUERY_CLANRANKING_ACK
892	MASTER_RELOAD_CLANRANKING_REQ
893	MASTER_RELOAD_CLANRANKING_ACK
894	GR_TEAMSHUFFLE_REQ
895	GR_TEAMSHUFFLE_ACK
900	GS_CAPSULEMACHINE_START_REQ
901	GS_CAPSULEMACHINE_START_ACK
902	GG_OCC_START_REQ
903	GG_OCC_START_ACK
904	GG_OCC_SUCC_REQ
905	GG_OCC_SUCC_ACK
906	GG_OCC_FAIL_REQ
907	GG_OCC_FAIL_ACK
908	GG_OCC_AB_SUCC_NOTIFY
909	GG_OCC_RESPON_REQ
910	GG_OCC_RESPON_ACK
911	GL_SCHEDULED_GM_NOTICE_NOTIFY
912	GL_WEAPONPARTS_EQUIP_CHANGE_REQ
913	GL_WEAPONPARTS_EQUIP_CHANGE_ACK
917	GR_AI_NEXTWAVE_NOTIFY
918	GR_AI_GET_REWARD_ITEM_REQ
919	GR_AI_GET_REWARD_ITEM_ACK
920	GR_AI_GET_REWARD_ITEM_RESULT_NOTIFY
921	GR_AI_APPEARED_BOT_NOTIFY
922	GR_AI_DAMAGE_SHIELD_REQ
923	GR_AI_DAMAGE_SHIELD_ACK
924	GR_AI_RECHARGE_MAGAZINE_START_REQ
925	GR_AI_RECHARGE_MAGAZINE_START_ACK
926	GR_AI_RECHARGE_MAGAZINE_END_REQ
927	GR_AI_RECHARGE_MAGAZINE_END_ACK
928	GR_AI_CONTINUE_START_REQ
929	GR_AI_CONTINUE_START_ACK
934	GR_AI_TEAMSCORE_NOTIFY
935	GR_AI_FEVER_START_REQ
936	GR_AI_FEVER_START_ACK
937	GR_AI_FEVER_END_NOTIFY
938	GR_AI_WAVE_END_NOTIFY
939	GR_AI_GO_NEXT_WAVE_REQ
940	GR_AI_GO_NEXT_WAVE_ACK
941	MASTER_GO_AI_MULTI_WAVE_DIRECTLY_REQ
942	GR_AI_REWARDITEM_SELECT_START_NOTIFY
943	GR_AI_REWARDITEM_NEXTTURN_NOTIFY
944	GR_RESET_GAMEROOMSLOT_REQ
945	GR_RESET_GAMEROOMSLOT_ACK
959	GG_DROPWEAPON_CREATE_NOTIFY
